Axis  r β τmin τmax      v0      mag-squared(v0)
---------------------------------------------
τ:9.5 v:[1.25, -0.559389849906359, 0.49958282178407737, 0.0, NO]
τ:9.6 v:[1.25, -0.5952508978868585, 0.4562634858991993, 0.0, NO]
τ:9.7 v:[1.25, -0.6277652287816946, 0.41037887071907897, 0.0, NO]
τ:9.8 v:[1.25, -0.6567500351946566, 0.3621869562419627, 0.0, NO]
τ:9.9 v:[1.25, -0.6820423540001257, 0.3119586949420822, 0.0, NO]
τ:10.0 v:[1.25, -0.7034999825810503, 0.25997648837627996, 0.0, NO]
----- x with time ------------------------
τ:0.0 x:[0.0, 1.0, 0.0, 0.0, YES]
τ:0.1 x:[0.125, 0.9972, 0.0749, 0.0, YES]
τ:0.2 x:[0.25, 0.9888, 0.1494, 0.0, YES]
τ:0.3 x:[0.375, 0.9748, 0.2231, 0.0, YES]
τ:0.4 x:[0.5, 0.9553, 0.2955, 0.0, YES]
τ:0.5 x:[0.625, 0.9305, 0.3663, 0.0, YES]
τ:0.6 x:[0.75, 0.9004, 0.435, 0.0, YES]
τ:0.7 x:[0.875, 0.8653, 0.5012, 0.0, YES]
τ:0.8 x:[1.0, 0.8253, 0.5646, 0.0, YES]
τ:0.9 x:[1.125, 0.7807, 0.6249, 0.0, YES]
τ:1.0 x:[1.25, 0.7317, 0.6816, 0.0, YES]
τ:1.1 x:[1.375, 0.6786, 0.7345, 0.0, YES]
τ:1.2 x:[1.5, 0.6216, 0.7833, 0.0, YES]
τ:1.3 x:[1.625, 0.5612, 0.8277, 0.0, YES]
τ:1.4 x:[1.75, 0.4976, 0.8674, 0.0, YES]
τ:1.5 x:[1.875, 0.4312, 0.9023, 0.0, YES]
τ:1.6 x:[2.0, 0.3624, 0.932, 0.0, YES]
τ:1.7 x:[2.125, 0.2915, 0.9566, 0.0, YES]
τ:1.8 x:[2.25, 0.219, 0.9757, 0.0, YES]
τ:1.9 x:[2.375, 0.1453, 0.9894, 0.0, YES]
τ:2.0 x:[2.5, 0.0707, 0.9975, 0.0, YES]
τ:2.1 x:[2.625, -0.0042, 1.0, 0.0, YES]
τ:2.2 x:[2.75, -0.0791, 0.9969, 0.0, YES]
τ:2.3 x:[2.875, -0.1536, 0.9881, 0.0, YES]
τ:2.4 x:[3.0, -0.2272, 0.9738, 0.0, YES]
τ:2.5 x:[3.125, -0.2995, 0.9541, 0.0, YES]
τ:2.6 x:[3.25, -0.3702, 0.929, 0.0, YES]
τ:2.7 x:[3.375, -0.4387, 0.8986, 0.0, YES]
τ:2.8 x:[3.5, -0.5048, 0.8632, 0.0, YES]
τ:2.9 x:[3.625, -0.5681, 0.823, 0.0, YES]
τ:3.0 x:[3.75, -0.6282, 0.7781, 0.0, YES]
τ:3.1 x:[3.875, -0.6847, 0.7288, 0.0, YES]
τ:3.2 x:[4.0, -0.7374, 0.6755, 0.0, YES]
τ:3.3 x:[4.125, -0.7859, 0.6183, 0.0, YES]
τ:3.4 x:[4.25, -0.8301, 0.5577, 0.0, YES]
τ:3.5 x:[4.375, -0.8695, 0.4939, 0.0, YES]
τ:3.6 x:[4.5, -0.9041, 0.4274, 0.0, YES]
τ:3.7 x:[4.625, -0.9336, 0.3584, 0.0, YES]
τ:3.8 x:[4.75, -0.9578, 0.2875, 0.0, YES]
τ:3.9 x:[4.875, -0.9766, 0.2149, 0.0, YES]
τ:4.0 x:[5.0, -0.99, 0.1411, 0.0, YES]
τ:4.1 x:[5.125, -0.9978, 0.0665, 0.0, YES]
τ:4.2 x:[5.25, -1.0, -0.0084, 0.0, YES]
τ:4.3 x:[5.375, -0.9965, -0.0833, 0.0, YES]
τ:4.4 x:[5.5, -0.9875, -0.1577, 0.0, YES]
τ:4.5 x:[5.625, -0.9729, -0.2313, 0.0, YES]
τ:4.6 x:[5.75, -0.9528, -0.3035, 0.0, YES]
τ:4.7 x:[5.875, -0.9274, -0.3741, 0.0, YES]
